19.00
26.00
30.00
29.00
20.00
15.00
18.00
33.00
43.00
40.00
47.00
60.00
53.00
24.00
30.00
34.00
36.00
33.00
40.00
54.00
52.00
45.00
60.00
45.00
35.00
39.00
57.00
54.00
44.00
37.00
34.00
45.00
39.00
32.00
47.00
41.00
38.00
47.00
34.00
39.00
51.00
60.00
63.00
38.00
54.00
61.00
59.00
39.00
45.00
49.00
70.00
79.00
58.00
44.00
54.00
45.00
52.00
57.00
62.00
59.00
44.00
47.00
44.00
42.00
47.00
39.00
42.00
44.00
41.00
46.00
43.00
42.00
42.00
48.00
40.00
48.00
44.00
47.00
39.00
40.00
51.00
50.00
51.00
44.00
50.00
45.00
52.00
53.00
60.00
57.00
59.00
43.00
44.00
57.00
46.00
62.00
49.00
45.00
49.00
50.00
52.00
60.00
82.00
69.00
46.00
61.00
47.00
55.00
48.00
50.00
62.00
65.00
65.00
66.00
61.00
70.00
57.00
66.00
58.00
52.00
82.00
90.00
93.00
84.00
76.00
68.00
75.00
72.00
74.00
66.00
73.00
64.00
56.00
71.00
92.00
65.00
73.00
67.00
56.00
84.00
79.00
70.00
82.00
86.00
89.00
92.00
82.00
70.00
87.00
77.00
70.00
82.00
87.00
67.00
72.00
77.00
71.00
71.00
83.00
81.00
73.00
73.00
75.00
81.00
86.00
77.00
86.00
91.00
92.00
89.00
84.00
86.00
75.00
67.00
88.00
82.00
77.00
75.00
87.00
92.00
96.00
97.00
95.00
91.00
90.00
90.00
83.00
78.00
84.00
90.00
97.00
87.00
85.00
86.00
91.00
87.00
93.00
89.00
85.00
83.00
84.00
79.00
84.00
86.00
87.00
81.00
89.00
90.00
89.00
84.00
82.00
83.00
93.00
92.00
87.00
89.00
94.00
95.00
92.00
93.00
90.00
91.00
83.00
84.00
75.00
87.00
91.00
93.00
91.00
90.00
75.00
77.00
81.00
87.00
80.00
85.00
81.00
85.00
91.00
98.00
97.00
91.00
79.00
79.00
82.00
93.00
93.00
91.00
96.00
77.00
73.00
66.00
67.00
75.00
78.00
77.00
77.00
82.00
86.00
80.00
83.00
82.00
73.00
74.00
76.00
68.00
72.00
78.00
83.00
75.00
66.00
75.00
73.00
78.00
79.00
77.00
79.00
73.00
70.00
82.00
73.00
78.00
82.00
80.00
72.00
59.00
60.00
70.00
62.00
64.00
53.00
63.00
65.00
54.00
52.00
67.00
56.00
52.00
50.00
53.00
54.00
58.00
57.00
64.00
71.00
69.00
66.00
57.00
55.00
61.00
65.00
58.00
54.00
51.00
